01000000003401X01       375209595MA
10203700110000Z84       710329595AD
10203700110000Z88          339595AD
10203700110000Z93         725959571
10203700110000Z96         617959571
10204000310000X01           29595MA
10204000310000X04          189595MA
10204000310000X05          159595MA
10204000310000X08          369595CT
10204000310000X11          129595MA
10204000310000X21           29595CT
10204000310000X30         1429595CT
10204000310000X33         1429595MA
10204000310000X44         3939595CT
10204000310000Z01          12959571
10204000310000Z03           2959571
10204000310000Z06           1959571
10204000310000Z08         9719595AD
10204000310000Z11         1539595AD
10204000310000Z68           29595MA
10204000310000Z77         3939595AD
10204000310000Z78         1429595AD
10204000310000Z81         5379595CT
10204000310000Z83         3939595MA
10204000310000Z93           39595AD
10204000310000Z96          369595MA
10204000310100X01           19595MA
10204000310100X04           69595MA
10204000310100X05           99595MA
10204000310100X08          279595CT
10204000310100X11           39595MA
10204000310100X30           19595AD
10204000310100X41         3309595MA
10204000310100Z01           7959571
10204000310100Z03           1959571
10204000310100Z06           1959571
10204000310100Z08         1869595AD
10204000310100Z11         3869595AD
10204000310100Z78         3519595AD
10204000310100Z81         3319595CT
10204000310100Z89           19595AD
10204000310100Z93           39595AD
10204000310100Z96          279595MA
10204100210000X01         112959571
10204100210000X04         163959571
10204100210000X05         339959571
10204100210000X08        1426959571
10204100210000X11         272959571
10204100210000X21         742959571
10204100210000X30        5791959571
10204100210000X40        1954959571
10204100210000X41        7338959571
10204100210000Z01         103959571
10204100210000Z03          21959571
10204100210000Z04           3959571
10204100210000Z05           4959571
10204100210000Z08       18769959571
10204100210000Z09        2362959571
10204100210000Z10        1525959571
10204100210000Z67        1954959571
10204100210000Z72         134959571
10204100210000Z73        1292959571
10204100210000Z77        19549595AD
10204100210000Z78        73389595AD
10204100210000Z81       15825959571
10204100210000Z87         7339595AD
10204100210000Z88           9959571
10204100210000Z89        57919595AD
10204100210000Z93          60959571
10204100210100X01         135959571
10204100210100X04         181959571
10204100210100X05         304959571
10204100210100X08        1065959571
10204100210100X11         148959571
10204100210100X12          33959571
10204100210100X21         630959571
10204100210100X30        6035959571
10204100210100X41        3857959571
10204100210100Z01         106959571
10204100210100Z03          13959571
10204100210100Z04           69595AD
10204100210100Z05           39595AD
10204100210100Z08        7359959571
10204100210100Z09        40099595AD
10204100210100Z10        10309595AD
10204100210100Z68         5259595AD
10204100210100Z73         476959571
10204100210100Z81       10522959571
10204100210100Z88         105959571
10204100210100Z89        6035959571
10204100210100Z93          68959571
10204100210100Z96         5899595AD
10204100410000X01           79595MA
10204100410000X05          139595MA
10204100410000X11           69595MA
10204100410000X12          299595MA
10204100410000X21          399595CT
10204100410000X41         3709595MA
10204100410000Z01           8959571
10204100410000Z02           1959571
10204100410000Z03           1959571
10204100410000Z08         4889595AD
10204100410000Z78         3669595AD
10204100410000Z81         4099595CT
10204100410000Z87          379595AD
10204100410000Z88           29595MA
10204100410000Z93           79595MA
10204100510000X04          93959571
10204100510000X11           7959571
10204100510000X21         259959571
10204100510000Z01          49959571
10204100510000Z03           3959571
10204100510000Z81         259959571
10204100510000Z88         259959571
10204100510000Z93          10959571
10204100510100X01           7959571
10204100510100X04          71959571
10204100510100X05          21959571
10204100510100X11           7959571
10204100510100X21         277959571
10204100510100Z01          19959571
10204100510100Z03           2959571
10204100510100Z81         277959571
10204100510100Z88         277959571
10204100510100Z93         111959571
10204100510200X01          11959571
10204100510200X04          75959571
10204100510200X05          36959571
10204100510200X11           9959571
10204100510200X21         357959571
10204100510200Z01          31959571
10204100510200Z03           3959571
10204100510200Z81         357959571
10204100510200Z88         357959571
10204100510200Z93          14959571
10204200410000X01         340959571
10204200410000X04        1525959571
10204200410000X05         478959571
10204200410000X08        1684959571
10204200410000X11        1649959571
10204200410000X44       49794959571
10204200410000Z02          60959571
10204200410000Z03         177959571
10204200410000Z04           8959571
10204200410000Z05          22959571
10204200410000Z08      131957959571
10204200410000Z09        1573959571
10204200410000Z10       11164959571
10204200410000Z72         493959571
10204200410000Z73        1488959571
10204200410000Z81       49794959571
10204200410000Z84       497949595AD
10204200410000Z91         2979595AD
10204200410000Z93         375959571
10204700110000X01          449595MA
10204700110000X04          549595MA
10204700110000X08           19595CT
10204700110000X12          319595AD
10204700110000X21          369595CT
10204700110000X30         8319595CT
10204700110000X41         3339595MC
10204700110000Z01          51959571
10204700110000Z68          369595MA
10204700110000Z81        12009595CT
10204700110000Z89         8319595MA
10204700110000Z93          209595MA
10204700110000Z96           19595MA
10204700110100X01          109595MA
10204700110100X04           19595MA
10204700110100X05          209595MA
10204700110100X12           79595AD
10204700110100X21          339595CT
10204700110100X30         2039595CT
10204700110100X41          889595MA
10204700110100Z01          10959571
10204700110100Z68          339595MA
10204700110100Z81         3249595CT
10204700110100Z89         2039595MA
10204700110100Z93          149595MA
10204700110200X01          189595MA
10204700110200X05          509595MA
10204700110200X08           19595CT
10204700110200X12           69595AD
10204700110200X21          419595CT
10204700110200X30         6249595CT
10204700110200X41         2619595MA
10204700110200Z01          16959571
10204700110200Z68          419595MA
10204700110200Z81         9269595CT
10204700110200Z89         6249595MA
10204700110200Z93          189595MA
10204700110200Z96           19595MA
10204800110000X01          11959571
10204800110000X04          70959571
10204800110000X05          59959571
